"Iteration","Tdr: Residual","Tke: Residual","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual"
37.0,5.729295601570036E-4,5.224348663217875E-4,0.057782737918875574,1.7876218170949933,0.4521088126380891,0.12275023549708555
38.0,4.514584698405714E-4,4.486440896439435E-4,0.05130100317787224,1.8269626128375083,0.4210506553752491,0.11335735699212955
39.0,3.6333667338012214E-4,7.082199218901273E-4,0.04566275745729985,1.8662467548798558,0.3932357259823681,0.10481669751086392
40.0,6.46707973708737E-4,3.591027673679442E-4,0.04078480415639128,1.9011184223978774,0.3696174683432305,0.09708592362582338
41.0,2.800684547128494E-4,2.849955674928357E-4,0.03656676105135236,1.9258532357139861,0.35099124976740403,0.0901110655500222
42.0,3.256488175093933E-4,2.482063682813162E-4,0.032913525664622335,1.9326252476947643,0.3375215303885237,0.08386429913545129
43.0,3.0075777377604857E-4,4.048330634276962E-4,0.029735346920071636,1.913440752552906,0.3290314925314619,0.07831498562757183
44.0,5.42264110906003E-4,1.9430869460922495E-4,0.026953895502966473,1.8659837875861223,0.32467861087082756,0.07342920009208702
45.0,2.0795090131082617E-4,1.8318090416210268E-4,0.024514400405756143,1.7903712066163835,0.32293504585073823,0.06917197814600479
46.0,2.9096650629671086E-4,2.839351298270426E-4,0.0217737496348667,1.6560139400977654,0.3221356110038057,0.06533779892648824
47.0,5.125000636516077E-4,1.6663794680844694E-4,0.019583615991744,1.5262816170710787,0.3220200467249263,0.06236107202453786
48.0,2.371851267229841E-4,1.5583379024458854E-4,0.01770578757808847,1.3870316866688743,0.3187477760663278,0.05981910106565894
49.0,2.9325292466784563E-4,2.0061733859868551E-4,0.01611317080427526,1.2485847048839862,0.311360695260728,0.0576396260102529
50.0,4.423220682302271E-4,1.4653883590451085E-4,0.014865361005117374,1.1351668471547933,0.3026075238225334,0.05598719084001413
51.0,2.3949225254941815E-4,1.4035432643124665E-4,0.014276403964225127,1.0924329453805526,0.30182947040977304,0.05542203128200206
52.0,2.835797592733479E-4,1.5879238507471793E-4,0.013799329040263009,1.0558098677391012,0.29995993402957294,0.05493467817597493
53.0,3.686957495834366E-4,1.3573858111594228E-4,0.013404374022953197,1.0256437920367345,0.29696926788506134,0.05451423016433854
54.0,2.232430548000059E-4,1.3125286717373237E-4,0.013061468464044115,0.9986080190674951,0.2919784978046161,0.054090486619254516
55.0,2.637282401774301E-4,1.3707207983560258E-4,0.012760636385853577,0.9752215926722377,0.28488480796857124,0.05365500386288958
56.0,3.030933319481833E-4,1.2592784754437676E-4,0.012488498253418284,0.9557273313878497,0.2757016942542417,0.05319391684495164
57.0,1.9619456926437762E-4,1.2589583027602366E-4,0.012226000382501816,0.9382608958139295,0.26458059225246433,0.052683761777430956
58.0,2.791810751890205E-4,1.2488937778733626E-4,0.011945227836701437,0.9218146735041596,0.25181426497260995,0.0520918519995275
59.0,2.210241705484575E-4,1.2091237336689336E-4,0.011185486765273037,0.884031730629229,0.23492695931633717,0.05131053122683539
60.0,2.2645474308766755E-4,1.2301941109397132E-4,0.010552936684727763,0.8534642421386444,0.2191291245454842,0.050536731330572154
61.0,2.1510586949364646E-4,1.2449117953778832E-4,0.009929876654630696,0.8220020920572952,0.20297538234884027,0.04959812313258934
62.0,1.9067008446565017E-4,1.3364395495644267E-4,0.009286567319072004,0.7901579483258019,0.18687837987277744,0.04845600841058062
63.0,1.9799534721532834E-4,1.432287521788643E-4,0.008642897635321702,0.7637136286508432,0.1712529038004874,0.04707848258795571
64.0,1.633932373126827E-4,1.6263927835467455E-4,0.00795054749993772,0.7384424732973601,0.1564135949410017,0.045433802154414185
65.0,1.8679775683049435E-4,1.828166185842756E-4,0.007280516599839962,0.7243512508425408,0.14419838374444288,0.043543736811683914
66.0,1.5332617613241946E-4,2.024989912523909E-4,0.006771046713650046,0.7182490837367417,0.13518242298398744,0.04237413996447371
67.0,1.8748388147371952E-4,2.16473566120568E-4,0.006274739966027104,0.7198827025109378,0.12673348593443115,0.04097860393724432
68.0,1.776686852020421E-4,2.1854113109725905E-4,0.005829536900087167,0.7280250739482484,0.119619954202107,0.03954108745554127
69.0,1.7926032470325215E-4,2.1150788630202742E-4,0.005446513190276256,0.7417011367963224,0.1135576450254821,0.03806836810160214
70.0,2.1805666909010735E-4,1.9259673652271487E-4,0.005185282310230562,0.7455482373533691,0.1103165931019953,0.03736802530369742
71.0,2.051473964410673E-4,1.663837398314672E-4,0.004998836939371144,0.7548264465173493,0.10766351406990095,0.036639421177207296
72.0,2.0425384359878997E-4,1.5899236698088782E-4,0.004846129520563083,0.7668595290815696,0.10542380395367622,0.03588579620289552
73.0,2.0082839258571031E-4,1.7714239503462863E-4,0.004724968798556404,0.7823695744987094,0.10350689556887917,0.035020349675253866
74.0,1.8371806672096063E-4,1.9777019601220305E-4,0.004628086374821726,0.8003715789657895,0.10187985668537204,0.03403709425618761
75.0,1.752402945980769E-4,2.073418362815617E-4,0.0042871481469860286,0.8138146058391644,0.09940963582871092,0.032902198951620124
76.0,1.7533050008874162E-4,2.0530185417840546E-4,0.004028004833411398,0.8281113965869802,0.0973707106051453,0.031773764493104026
77.0,1.7357351518127053E-4,1.9760099156713003E-4,0.003822324482694561,0.8409755356775512,0.0956004482378323,0.030653025299229007
78.0,1.7225747334447298E-4,1.9001930412914118E-4,0.003649152664981126,0.8518441643513065,0.09394210864147175,0.02942391257736953
79.0,1.5631859715079872E-4,1.90114178123806E-4,0.003507194762589298,0.859025909780859,0.09229656743944464,0.02809542154290208
80.0,1.4327169313662854E-4,1.9505406755464816E-4,0.0033945499131905867,0.8607614272942626,0.09056758019832223,0.0266780359157389
81.0,1.2325054530606838E-4,1.9952777887460374E-4,0.0032678758743693186,0.8571425599043148,0.08905977838049689,0.025931985956150497
82.0,1.1025509124442419E-4,2.0582810796386872E-4,0.0031995552910393465,0.8546154343724705,0.08781427990631653,0.02519406280298977
83.0,9.74779266503503E-5,2.1228817916907187E-4,0.003160599713752439,0.8521474042526251,0.08670880271216733,0.024468417204144638
84.0,8.609003308360527E-5,2.1974466215470652E-4,0.003154657904904802,0.8493974792250042,0.085727102176511,0.023689292049509245
85.0,7.830527015382839E-5,2.2790148523990118E-4,0.003172640691547587,0.8452187291836719,0.08481249281825462,0.022860471315946356
86.0,7.244741908197719E-5,2.3677025125484822E-4,0.0030028800294840388,0.8347633339725076,0.08310125168420425,0.02196783678959246
87.0,6.759201905589899E-5,2.4560748058820883E-4,0.0028958359099497846,0.8227029345929746,0.08139734933959232,0.021131225972991354
88.0,6.163431404979027E-5,2.5493966418189203E-4,0.0028355723707040635,0.8074066452187585,0.07959324127115139,0.020276518998647033
89.0,5.6625386624088824E-5,2.6436429056343345E-4,0.00280929712979717,0.7883458990100971,0.07764792256592613,0.01941377915975032
90.0,5.265720860130606E-5,2.733838205203822E-4,0.002810546423117339,0.765476239718287,0.07553841078204429,0.01855327813257537
91.0,4.962414306343277E-5,2.8204432247220986E-4,0.002838886827542538,0.7391841241953468,0.07323660321266273,0.017706287732052482
92.0,4.882938824205577E-5,2.9027821202574976E-4,0.002885527271830818,0.7098751688411097,0.07073563783236785,0.01688164209370577
93.0,4.893329034947792E-5,2.9765991603215684E-4,0.0029390995862991804,0.6780802081861729,0.06800189682026726,0.01608369223328407
94.0,5.080672925745568E-5,3.0430147307285887E-4,0.0029893155429171333,0.6447559166563673,0.0650398057265808,0.01530788258895411
95.0,5.310622659452021E-5,3.1230102375954936E-4,0.003037047718092743,0.6109036796592489,0.06185468732285149,0.01454330675827124
96.0,5.513823406109036E-5,3.208688041260545E-4,0.003068573536318362,0.5772722539590345,0.05846398656973438,0.013773964325523911
97.0,5.726202222959665E-5,3.2898525592676845E-4,0.0029633397630830223,0.5402491572818143,0.05478137850716518,0.01292513547142665
98.0,5.912782103989693E-5,3.310884172982886E-4,0.0028443445906676363,0.5194617952507082,0.05217715334491753,0.012540005230294617
99.0,5.7460560387503933E-5,3.3623624231212545E-4,0.002753224317183758,0.500964065761527,0.04989306735896582,0.012174523547247119
100.0,5.425723000434137E-5,3.442571409920739E-4,0.0026810529064132216,0.4842977377958874,0.04785879777206444,0.011822800676589426
101.0,5.033776377152529E-5,3.5622186268117887E-4,0.0026251458224791145,0.46829247309412464,0.045934754109547955,0.011444866149192464
102.0,4.6509259613113896E-5,3.728179590697253E-4,0.0025760505449451618,0.45276946957574776,0.044043822600778694,0.011034187738462197
103.0,4.2888640940439876E-5,3.9882983144194964E-4,0.0025235645947771505,0.43756200292806147,0.042149513120564135,0.01058515927714961
104.0,3.9620196186288715E-5,4.3497189943205247E-4,0.0024655674520141077,0.42262422236773195,0.040226549427746255,0.01009617546217587
105.0,3.74116160611477E-5,4.8302032665664224E-4,0.0023987810972813284,0.4076960119361538,0.038280269000505386,0.009568367987158207
106.0,3.613893046512446E-5,5.45097552771007E-4,0.0023249711525349178,0.39272580729898143,0.036345325220858864,0.009007023970825286
107.0,3.563390000410306E-5,6.259109598501314E-4,0.002194113696067177,0.3759798447300881,0.03425654505680845,0.008382777936511774
108.0,3.552461082186904E-5,7.216373067181883E-4,0.002076966053483925,0.3603870099690264,0.03234411726892981,0.007813419505693314
109.0,3.502280305652113E-5,8.339798827576457E-4,0.0019706589673096553,0.34468163642164046,0.03052575792503495,0.007239673648005271
110.0,3.3440326452740286E-5,9.585950081728479E-4,0.0018756201774563887,0.3291869550455199,0.02887995203702282,0.00668268158258658
111.0,3.140458761392574E-5,0.0010908540807494805,0.0017990893722877226,0.31433098474673377,0.027452985677321576,0.006153855441166655
112.0,3.000321877075545E-5,0.0012330002390762468,0.001709833689743137,0.29918482648764955,0.02615713252201681,0.0056369221593402675
113.0,2.9323936477563854E-5,0.0014041031877819947,0.0016565197176477767,0.2859330901951881,0.025131309700143163,0.005195455974945077
114.0,2.8931903473126924E-5,0.00165301081093886,0.001611122396946795,0.2741175656648808,0.02434143456701036,0.004817742912244392
115.0,2.8694301947261624E-5,0.0019918498739692676,0.0015951101394024567,0.2650246229994489,0.023592447518182527,0.00452660901727677
116.0,2.7905538887636264E-5,0.0023260272467976167,0.001609215980815246,0.2577086557611156,0.02294231958408043,0.004286268915507313
117.0,2.640127188692292E-5,0.0025401386002905286,0.0016253994224505297,0.25198264454642344,0.022415014351748384,0.004092584282401447
118.0,2.4654605371277617E-5,0.002605132119449512,0.0016410049789217097,0.24683138368034857,0.021756521550746886,0.003956662905084657
119.0,2.2897716910879326E-5,0.0025926171402689043,0.001660048063774859,0.24268755019852742,0.02121684196678889,0.003850494663159586
120.0,2.1209122248000578E-5,0.0026492870485221812,0.0016686636232358385,0.23845381252812464,0.020596359559249038,0.003782678171982721
121.0,1.958235953559898E-5,0.0028467465227760874,0.0017076243521860956,0.23604659370530418,0.02018285645428045,0.0037431751767139066
122.0,1.8144759954319927E-5,0.0031706176048357563,0.0017576749326291068,0.23446859348179203,0.019838187825218474,0.0037286146288339384
123.0,1.691460681761765E-5,0.0034702101413127224,0.0018030705528047745,0.23331068758385293,0.019553998547876567,0.0037176031771664784
124.0,1.5905165519225006E-5,0.0036676068941243157,0.0018536645585615092,0.23230466733102953,0.019267747068724975,0.003729266918791968
125.0,1.5114462247995902E-5,0.0037715293489830456,0.001915067028499517,0.23133788500252114,0.018986337316337216,0.0037537237639357337
126.0,1.4576732293863886E-5,0.003923379573159046,0.001983219714236919,0.2301756218017176,0.01867982797324042,0.003800801235311387
127.0,1.4238764002915862E-5,0.004222876242215573,0.0020396398188563952,0.22808358354666974,0.018410213867590692,0.003865949248356211
128.0,1.4107579545366879E-5,0.0046143651985824236,0.0020955527427139902,0.22560861325050563,0.018086827347811134,0.00394057268494359
129.0,1.408660910063755E-5,0.004878342992353592,0.002147303404169167,0.22279136154681983,0.017688886101553683,0.00402219822145896
130.0,1.4155161867649861E-5,0.005108624070811543,0.0021895590305691572,0.2188138586723146,0.017340292858796985,0.0041071051440036525
131.0,1.4152644136177744E-5,0.00534148199401424,0.0022400357190434186,0.21615828730568912,0.017096044590385755,0.0042081478588483255
132.0,1.3981096633634163E-5,0.005156768812143695,0.0022797799846337534,0.21207352407977365,0.016780533944718325,0.00430371199406346
133.0,1.3682676432483779E-5,0.004960952628370166,0.0023251000091256005,0.2091492834327163,0.016548475436027364,0.004412960756340692
134.0,1.3262643731143924E-5,0.004842712502282047,0.002362049594485701,0.20488478348564132,0.016258929664700803,0.004514140356031325
135.0,1.2674562109036061E-5,0.004742480860729895,0.0023992073592481937,0.20113343067238315,0.01601911509035781,0.00461921815564907
136.0,1.2075527577488771E-5,0.0045989188682189425,0.00243445652979863,0.1973495717000456,0.015790117672683287,0.004727575303859912
137.0,1.1524968479971582E-5,0.004449925376076536,0.002465144666452828,0.19351218279983798,0.015565866842373802,0.004834544063547656
138.0,1.1146778746355895E-5,0.004158506497591089,0.0024915784498906707,0.1897014700976869,0.01534570542784825,0.004938721901750561
139.0,1.0871225777646963E-5,0.0037939718109862787,0.002521781273996629,0.18623522668605516,0.015148540396617996,0.005043717158797823
140.0,1.0691364152419842E-5,0.00345130099812051,0.002520205102991622,0.18158655280026442,0.014891184303430154,0.005125692037779859
141.0,1.0746189141882363E-5,0.003208202124344835,0.002535566390867423,0.17810116209096866,0.014700803564548968,0.005215763690811997
142.0,1.0956934955289241E-5,0.0029754436231710616,0.002518160339444307,0.1732545659339895,0.014146842377750997,0.0052550311422316035
143.0,1.1121469551086578E-5,0.00276454598209061,0.002509339871612388,0.16942252861308574,0.013741015930743991,0.0052974414368181415
144.0,1.1072229815941192E-5,0.0025925621569708934,0.0025046791368936853,0.1662498155686484,0.013436668668859921,0.005341172031727945
145.0,1.046584491759429E-5,0.002465832079833634,0.002502664670305546,0.16352668945599824,0.013231463011872873,0.0053887923106163025
146.0,9.893142684156873E-6,0.002336896651141315,0.0025013622463262606,0.1611054742832314,0.013096433255586348,0.005439503039947295
147.0,9.636626804945174E-6,0.0021819236844942158,0.002499613251132502,0.15895567516755651,0.013013814306347198,0.005492474468151393
148.0,9.552375568857153E-6,0.002019795981575401,0.0024964245964116264,0.15706278153972741,0.01297072289548186,0.005546768282554757
149.0,9.56208475743168E-6,0.0018857549621473506,0.002490488960970631,0.15535686259395523,0.012954689179811197,0.005601304342691477
150.0,9.51653285367823E-6,0.001781670162677829,0.002480397598736747,0.15379635888341384,0.012959648909929669,0.005654830049716832
151.0,9.468790949446672E-6,0.0016946393845469643,0.002465750983010664,0.15241185984561487,0.012980151723299834,0.005705902412373793
152.0,9.541700636678782E-6,0.0016121619249752008,0.002432074026649393,0.15061585065887612,0.012983125960811897,0.005742064560607682
153.0,9.589667174285564E-6,0.0015474894623301694,0.0024067815828429217,0.1489819329074066,0.012943670158765021,0.005779266855767643
154.0,9.434204069648192E-6,0.001495014570770026,0.00236441777356046,0.1472215760964728,0.012933799224997622,0.005801201936492353
155.0,9.278767559862232E-6,0.001471875668231427,0.002327979490538492,0.1451913556153716,0.012818615315459511,0.005820983997160882
156.0,9.095459660233035E-6,0.0014577800817354026,0.002277678867774031,0.14329071358145648,0.012773794515819845,0.0058259746365012435
157.0,8.855451280739493E-6,0.0014498776421219169,0.0022313029366610474,0.14141921182497463,0.012688560139125659,0.0058272639745342554
158.0,8.665199227313426E-6,0.0014432712909157404,0.0021785584161745464,0.13890729579355637,0.012576528545337395,0.005811616816612337
159.0,8.559655902627285E-6,0.0014281808999727817,0.002126827686634474,0.13644580529959924,0.012446952861964865,0.005789577269907363
160.0,8.5409525462127E-6,0.0014032586198297087,0.002073772651150052,0.1339506045519949,0.012300282260505694,0.005759638522724292
161.0,8.43123292236269E-6,0.001378113150475403,0.0020163364240286183,0.1313828220477267,0.012133367919968547,0.005720298657790812
162.0,8.255851907401513E-6,0.001338828155612422,0.001955883687245528,0.12879855867238238,0.011960373416295312,0.005672056091304546
163.0,8.283508443182317E-6,0.0013224487473360803,0.0018908838673141904,0.12619179879942397,0.011780853734566563,0.005614771080228161
164.0,8.337713433432318E-6,0.0012887538180292148,0.001820260105147749,0.12361303816028027,0.011595094502518718,0.005548810913397277
165.0,8.622295737221214E-6,0.001259102805393215,0.0017455363428314121,0.12111470179955987,0.01140568038131089,0.005475198938036106
166.0,9.199109963966079E-6,0.0012353536789935545,0.0016678075731183413,0.11870618815646333,0.011209734906089716,0.005394514599210627
167.0,9.912559272138391E-6,0.0012179744676375438,0.0015886027960046259,0.11637508424132625,0.011011387973201626,0.005307547577134882
168.0,1.0599891292844476E-5,0.0012057781669949676,0.0015104868823404335,0.11410890280555452,0.010809380776928751,0.005215209891139456
169.0,1.1162545002177808E-5,0.0011965882136578145,0.0014358521526340244,0.11196126431247248,0.01060681974366124,0.00511848506688932
170.0,1.1565109393498105E-5,0.0011890625948754359,0.0013651158924048042,0.10993021669161125,0.010402696833874455,0.0050181633728965
171.0,1.1873751348517695E-5,0.0011829480749153524,0.0012979593602922448,0.1080350944725193,0.010195273208623595,0.004914418403475316
172.0,1.2283058785487257E-5,0.0011782508574847527,0.0012326299706759227,0.10623462508016941,0.009984082868043673,0.0048071589108009145
173.0,1.2670794111227479E-5,0.0011745816614847767,0.0011676129544263003,0.10452929749882546,0.009767692851572222,0.004697084835006768
174.0,1.29164143459349E-5,0.0011719187672421417,0.0011047091908191402,0.10292398031829156,0.00954981130874158,0.004584873826038392
175.0,1.303037467516657E-5,0.0011698415475882371,0.0010437978669516268,0.10140225009491423,0.009328918007980486,0.0044701149871765
176.0,1.3035425511847403E-5,0.0011679982625153267,9.858979716205118E-4,0.09994809970365444,0.009107560559732865,0.004353781959797801
177.0,1.2968521495080997E-5,0.0011662753496594924,9.323169903404877E-4,0.09855990891406997,0.008885483463114583,0.0042366563250139265
178.0,1.2918847514057102E-5,0.001164752676142467,8.831126304261838E-4,0.09722601127136044,0.008664202036552387,0.004119054610026745
179.0,1.2905664546659395E-5,0.0011633661650059526,8.358077713982471E-4,0.09594665276695492,0.008444703503557268,0.004001360824897549
180.0,1.281691980055305E-5,0.0011620717866976061,7.92364977053991E-4,0.09472865821766527,0.008227880024329498,0.003883888067530263
181.0,1.2625007708773651E-5,0.0011610301561797234,7.547281933527444E-4,0.09353258485265442,0.008015455211862527,0.003767296250627562
182.0,1.2526238628932801E-5,0.0011602450763431862,7.226778673831453E-4,0.09237116119435089,0.0078094683110450985,0.0036521850014769835
183.0,1.2485444420444557E-5,0.0011488727141023088,6.662698651741866E-4,0.08925138109412135,0.007479031446760981,0.003588834169412995
184.0,1.2411608019902483E-5,0.001140280901904603,6.258874362963849E-4,0.08692618145649521,0.007231198187969305,0.003529391369005077
185.0,1.2237345974855146E-5,0.001132882198987976,5.955759992733326E-4,0.08510505372433584,0.007036031865211883,0.0034721006705615396
186.0,1.208350855880064E-5,0.0011274364434831932,5.710473573220509E-4,0.08378018747247086,0.006888696005018496,0.003410692978358771
187.0,1.2273976140063898E-5,0.0011238691792199238,5.53475517143953E-4,0.08282594597736309,0.006775758049055518,0.0033449636295827495
188.0,1.2902969571739005E-5,0.001122449765139538,5.233351730952359E-4,0.0819965366226665,0.0066416734183792955,0.0032687518393493178
189.0,1.3893872287567036E-5,0.00111781664738107,4.909308600362529E-4,0.08024611230070915,0.006482226482441543,0.003230789904527278
190.0,1.4941648719618645E-5,0.0011144412651540939,4.6440954703671225E-4,0.07884206421090191,0.006356066704472879,0.0031935695825680717
191.0,1.5845929116403614E-5,0.0011122997006316239,4.412833793965835E-4,0.07768853522538943,0.006252888235668393,0.003156989399217477
192.0,1.648749100540269E-5,0.0011113571324575784,4.238119905699797E-4,0.07681688861452347,0.006171351505132604,0.0031179243725062288
193.0,1.6920692656176712E-5,0.0011115767888209857,4.1042873256132053E-4,0.07615802953814163,0.006105686756834758,0.003075869857709152
194.0,1.7029002672874196E-5,0.0011128900739909827,4.0130740646417617E-4,0.07567558105972554,0.00605218605705723,0.0030306106864647167
195.0,1.7218884050352383E-5,0.0011152327365567193,3.9649236538291964E-4,0.07534634166551003,0.006009309092017812,0.0029817688716701723
196.0,1.7437097654980672E-5,0.001118595461810747,3.953973011326435E-4,0.07514969169551722,0.005976727047020164,0.0029292453118565775
197.0,1.752199046917845E-5,0.0011230272737634496,3.962795134978197E-4,0.07507648424695723,0.00595426766303178,0.0028727696469832875
198.0,1.758591993446972E-5,0.001128674396036909,3.797387722105314E-4,0.07507219068447558,0.0059014415227942214,0.0028064842665303786
199.0,1.7723674969513396E-5,0.0011350544372450634,3.6958278338817277E-4,0.07499779343711609,0.005858631390561863,0.0027441556012120396
200.0,1.765971230858394E-5,0.0011427585889317985,3.7030885562678033E-4,0.07516907978849822,0.005838710822825964,0.002678363591197983
201.0,1.7279230043096712E-5,0.001151816126945199,3.7135372788740583E-4,0.0752575390957749,0.005819934238431314,0.002606906494770635
202.0,1.685788151618652E-5,0.0011619437644918723,3.789108367851476E-4,0.07520955336082961,0.005800185755887715,0.0025377808920361913
203.0,1.670978803016484E-5,0.0011731357943273808,3.8821503702893365E-4,0.075049435119776,0.005778761821616655,0.002470487025045237
204.0,1.681011054561843E-5,0.001185639109492855,3.894560308835043E-4,0.0747884556252737,0.005757131844314486,0.0024039286236413365
205.0,1.689788288968108E-5,0.0011992689805757522,3.897139694919258E-4,0.0744595810436358,0.005735790997818244,0.0023386510521448346
206.0,1.7016381588941087E-5,0.0012143506610501117,3.9126223782244215E-4,0.0740761123312486,0.005714523855869694,0.0022751137808807755
207.0,1.7065540382593E-5,0.001230898743311272,3.9436503520604124E-4,0.07369356646850533,0.005695527440299922,0.0022133427081734492
208.0,1.716448012350057E-5,0.001249096736102692,3.921120541089122E-4,0.07331143109296219,0.00567552713578709,0.002153010683658529
209.0,1.7162981363614137E-5,0.0012692587517275653,3.914034062746461E-4,0.07295479607687788,0.00565746202125131,0.002094737449419368
210.0,1.712047714898486E-5,0.0012914319768110264,3.967692650913289E-4,0.0726746928167093,0.005651655054502748,0.0020386185869918647
211.0,1.7345085873503543E-5,0.0013160733324044079,4.047967357541775E-4,0.07244017026480015,0.005639683816385278,0.00198503508102902
212.0,1.7558863166418997E-5,0.0013362966608452403,3.598658193774842E-4,0.07006181866028212,0.0055065917727744,0.0019495605369931185
213.0,1.678097374897706E-5,0.0013606714279302407,3.308537868674119E-4,0.06829601908098568,0.005410632916075476,0.0019183641523353985
214.0,1.6066058653212168E-5,0.0013880262692341772,3.1153919050150395E-4,0.0669530407893883,0.005338508106466783,0.0018897134539431245
215.0,1.6250457991260543E-5,0.001418591405590443,3.0298346908132966E-4,0.06605554815772323,0.005291099496638855,0.0018608258485723346
216.0,1.643251889406341E-5,0.0014528562685043945,3.043182113844681E-4,0.06549716591009593,0.005263440369089866,0.001831539760924827
217.0,1.65666273776641E-5,0.0014905983976740034,3.120147102434552E-4,0.06521774778899811,0.005253189112782163,0.00180139022992057
218.0,1.663677236125855E-5,0.0015312986818241054,3.166581219280749E-4,0.06526147967324981,0.005245211086096522,0.0017666809676124239
219.0,1.69436825431322E-5,0.0015746472695684962,3.2082226433940856E-4,0.06524020841417892,0.005239656753703364,0.0017348385355729055
220.0,1.726984963157112E-5,0.001621693458744143,3.2980317723873274E-4,0.0654844252286163,0.005255599967273387,0.0017021826310289266
221.0,1.709388025364777E-5,0.0016724772150438797,3.4471295158767547E-4,0.06598207999588046,0.005310442156670292,0.0016680866061141838
222.0,1.789739734160914E-5,0.0017232080787596728,3.142368260291599E-4,0.06444297704328984,0.005221202068689967,0.0016466832035107039
